"","Students.Weeks.4.and.5","Students.Weeks.1.and.2","Adults.Weeks.1.and.2","Type.of.School","BHA.Incidence.Weeks.1.and.2.x1000","CODCENTRE","BHA","SR","Enrolled.Students","Students.Weeks.1.2.and.3","TOTAL.Weeks.1.and.2","Exposed","BHA.Incidence.Weeks.1.and.2","TOTAL.Weeks.4.and.5","Students.Week.4","Students.Week.5","Students.Week.3","Students.Weeks.1.to.4","Confined.Students.Week.2","Confined.Students.Week.3","Confined.Students.Week.5","Educational.Levels","Any.Case.in.Weeks.4.and.5","ABS.Incidence.Weeks.1.and.2.CUT","ABS.harvard","ABS.harvard.ALL","Exposure.to.Any.Weeks.1.and.2","Exposure.to.Students.Weeks.1.and.2","Exposure.to.Adults.Weeks.1.and.2"
"105",1,2,0,"Public Secondary 12-16+",1.50156781345228,"08013159","331","78",759,3,2,TRUE,150.156781345228,1,1,0,1,4,48,48,32,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"106",2,2,0,"Public Secondary 12-16+",1.08685807444978,"08013160","025","78",695,3,2,TRUE,108.685807444978,2,1,1,1,4,44,30,14,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"107",0,2,0,"Public Secondary 12-16+",1.59275297396844,"08013184","078","78",412,2,2,TRUE,159.275297396844,0,0,0,0,2,0,0,0,"ESO BATX",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"108",0,0,0,"Public Secondary 12-16+",6.19486903238839,"08013196","019","78",408,4,0,FALSE,619.486903238839,0,0,0,4,4,4,0,0,"ESO BATX",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"109",2,1,0,"Public Secondary 12-16+",1.50705186533212,"08013202","043","78",802,1,1,TRUE,150.705186533212,2,2,0,0,3,0,29,34,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"110",0,0,1,"Public Secondary 12-16+",1.88402094775833,"08013214","055","78",381,0,1,FALSE,188.402094775833,0,0,0,0,0,0,0,6,"ESO BATX",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"111",3,1,0,"Public Secondary 12-16+",1.50705186533212,"08013226","043","78",781,3,1,TRUE,150.705186533212,3,2,1,2,5,24,2,21,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"112",1,0,0,"Public Secondary 12-16+",1.16794004574432,"08013238","056","78",259,0,0,FALSE,116.794004574432,1,0,1,0,0,4,0,12,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"113",0,1,0,"Public Primary 3-12",6.98454088284597,"08013305","070","78",239,1,1,TRUE,698.454088284597,0,0,0,0,1,25,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"114",4,0,0,"Public Secondary 12-16+",1.73386822601482,"08013366","403","78",490,0,0,FALSE,173.386822601482,4,1,3,0,1,0,0,54,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"115",0,2,0,"Public Primary 3-12",1.55350774988525,"08013408","039","78",481,2,2,TRUE,155.350774988525,0,0,0,0,2,0,36,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"116",1,1,0,"Public Primary 3-12",3.15827833340082,"08013411","032","78",397,2,1,TRUE,315.827833340082,2,0,1,1,2,0,42,45,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"117",2,0,0,"Public Primary 3-12",2.1767522855899,"08013457","065","78",478,0,0,FALSE,217.67522855899,6,1,1,0,1,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"118",3,0,0,"Public Secondary 12-16+",2.75778088177358,"08013469","074","78",401,1,0,FALSE,275.778088177358,3,2,1,1,3,0,30,19,"ESO BATX AA01 CFPM AA03 CFPS IFE PFI TEGM",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"119",4,0,0,"Public Secondary 12-16+",2.75778088177358,"08013470","074","78",417,0,0,FALSE,275.778088177358,5,2,2,0,2,0,0,62,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"120",2,0,0,"Public Secondary 12-16+",1.62189559047136,"08014115","053","78",649,0,0,FALSE,162.189559047136,2,1,1,0,1,0,0,44,"ESO BATX CFPM CFPS TEGM",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"121",3,0,0,"Public Secondary 12-16+",0.911175121979895,"08014188","046","78",423,0,0,FALSE,91.1175121979895,3,1,2,0,1,0,0,25,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"122",1,1,0,"Public Secondary 12-16+",1.27307447485678,"08014206","075","78",541,6,1,TRUE,127.307447485678,1,0,1,5,6,0,89,24,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"123",2,1,0,"Public Primary 3-12",2.02282907094351,"08014589","373","78",469,1,1,TRUE,202.282907094351,2,1,1,0,2,23,0,25,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"124",1,0,0,"Public Primary 3-12",2.92533432392273,"08014620","082","67",352,1,0,FALSE,292.533432392273,1,1,0,1,2,0,3,3,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"125",0,0,0,"Public Primary 3-12",2.92533432392273,"08014668","082","67",77,0,0,FALSE,292.533432392273,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"126",0,0,0,"Public Primary 3-12",2.92533432392273,"08014681","082","67",398,4,0,FALSE,292.533432392273,0,0,0,4,4,0,6,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"127",0,1,0,"Public Secondary 12-16+",2.92533432392273,"08014693","082","67",599,1,1,TRUE,292.533432392273,0,0,0,0,1,15,0,3,"ESO BATX CFPM CFPS",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"128",0,0,0,"Public Primary 3-12",1.65275820960225,"08014747","315","78",271,0,0,FALSE,165.275820960225,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"129",0,0,0,"Public Primary 3-12",2.92533432392273,"08014796","082","67",22,0,0,FALSE,292.533432392273,1,0,0,0,0,0,0,23,"EINF1C EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"130",1,0,0,"Public Primary 3-12",0.469687116121107,"08014814","115","78",138,0,0,FALSE,46.9687116121107,1,1,0,0,1,0,0,1,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"131",0,0,0,"Public Primary 3-12",0.360100828231905,"08014841","218","78",55,0,0,FALSE,36.0100828231905,0,0,0,0,0,0,0,0,"EINF1C EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"132",0,0,0,"Public Primary 3-12",1.31053419870195,"08014905","353","78",312,0,0,FALSE,131.053419870195,1,0,0,0,0,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"133",0,0,0,"Public Primary 3-12",0.147732309055991,"08014929","088","67",405,0,0,FALSE,14.7732309055991,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"134",1,2,0,"Public Primary 3-12",1.90799236803053,"08015004","335","78",187,2,2,TRUE,190.799236803053,1,0,1,0,2,0,0,1,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"135",1,0,1,"Public Primary 3-12",0.966914701307437,"08015077","089","78",424,0,1,FALSE,96.6914701307437,1,1,0,0,1,17,33,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"136",0,0,0,"Public Primary 3-12",1.43407726091243,"08015107","011","67",80,0,0,FALSE,143.407726091243,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"137",0,2,0,"Public Primary 3-12",1.83669185558354,"08015119","090","64",394,3,2,TRUE,183.669185558354,0,0,0,1,3,25,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"138",0,0,0,"Public Primary 3-12",1.83669185558354,"08015144","090","64",390,0,0,FALSE,183.669185558354,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"139",2,2,0,"Public Secondary 12-16+",1.83669185558354,"08015171","090","64",679,2,2,TRUE,183.669185558354,2,1,1,0,3,0,0,0,"ESO BATX CFPM CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"140",0,0,0,"Public Primary 3-12",3.50603817686015,"08015193","238","67",291,0,0,FALSE,350.603817686015,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"141",0,0,0,"Public Primary 3-12",1.48114389882648,"08015247","237","67",208,0,0,FALSE,148.114389882648,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"142",0,0,0,"Public Primary 3-12",1.17878192534381,"08015259","207","78",32,0,0,FALSE,117.878192534381,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"143",0,2,0,"Public Primary 3-12",3.56314930883489,"08015302","093","64",433,3,2,TRUE,356.314930883489,0,0,0,1,3,4,4,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",TRUE,TRUE,FALSE
"144",3,2,0,"Public Primary 3-12",3.09997416688194,"08015351","284","78",357,4,2,TRUE,309.997416688194,3,0,3,2,4,32,31,34,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"145",1,0,0,"Public Primary 3-12",1.90219912777211,"08015375","095","78",244,0,0,FALSE,190.219912777211,1,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"146",0,0,0,"Public Primary 3-12",0.648964361040506,"08015399","394","78",383,1,0,FALSE,64.8964361040506,0,0,0,1,1,0,19,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"147",0,0,0,"Public Primary 3-12",0.192141416082237,"08015430","337","67",373,0,0,FALSE,19.2141416082237,0,0,0,0,0,0,0,1,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"148",0,0,0,"Public Primary 3-12",1.90219912777211,"08015454","095","78",380,0,0,FALSE,190.219912777211,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"149",0,0,0,"Public Primary 3-12",0.790045427612088,"08015582","096","67",155,0,0,FALSE,79.0045427612088,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"150",0,0,0,"Public Primary 3-12",0.790045427612088,"08015612","096","67",47,0,0,FALSE,79.0045427612088,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"151",0,0,0,"Public Primary 3-12",0.186046511627907,"08015648","131","67",69,0,0,FALSE,18.6046511627907,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"152",0,0,0,"Public Primary 3-12",0.687285223367698,"08015651","128","67",122,0,0,FALSE,68.7285223367698,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"153",0,0,0,"Public Primary 3-12",3.64176885916016,"08015806","098","67",238,0,0,FALSE,364.176885916016,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
"154",0,0,0,"Public Primary 3-12",0.333319445023124,"08015821","168","78",400,3,0,FALSE,33.3319445023124,0,0,0,3,3,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"155",2,0,0,"Public Primary 3-12",1.77113057168159,"08015831","159","67",102,0,0,FALSE,177.113057168159,2,1,1,0,1,0,0,30,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"156",1,0,0,"Public Primary 3-12",0.982835480360841,"08015843","366","78",444,0,0,FALSE,98.2835480360841,1,1,0,0,1,0,0,1,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"157",0,0,0,"Public Primary 3-12",1.0738255033557,"08015855","365","78",448,0,0,FALSE,107.38255033557,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"158",0,0,0,"Public Primary 3-12",1.0738255033557,"08015961","365","78",225,0,0,FALSE,107.38255033557,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"159",0,0,0,"Public Primary 3-12",0.559103080952241,"08016033","176","78",132,0,0,FALSE,55.9103080952241,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"160",0,0,0,"Public Primary 3-12",1.3066005857175,"08016069","145","67",20,0,0,FALSE,130.66005857175,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"161",0,0,0,"Public Primary 3-12",1.3066005857175,"08016070","145","67",12,0,0,FALSE,130.66005857175,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"162",0,0,0,"Public Primary 3-12",0.147732309055991,"08016082","088","67",10,0,0,FALSE,14.7732309055991,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"163",0,1,0,"Public Primary 3-12",1.56107714322883,"08016094","219","67",178,1,1,TRUE,156.107714322883,0,0,0,0,1,17,17,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"164",0,0,0,"Public Primary 3-12",0.186046511627907,"08016136","131","67",63,0,0,FALSE,18.6046511627907,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"165",0,0,0,"Public Primary 3-12",0.559103080952241,"08016161","176","78",117,0,0,FALSE,55.9103080952241,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"166",0,0,0,"Public Primary 3-12",1.02163680811472,"08016173","360","78",145,0,0,FALSE,102.163680811472,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"167",0,2,0,"Public Primary 3-12",3.22867059488256,"08016185","102","67",324,2,2,TRUE,322.867059488256,0,0,0,0,2,36,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"168",1,0,0,"Public Primary 3-12",0.730585757875285,"08016240","261","78",373,2,0,FALSE,73.0585757875285,1,1,0,2,3,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"169",0,0,0,"Public Primary 3-12",2.54482359745518,"08016264","369","78",231,0,0,FALSE,254.482359745518,0,0,0,0,0,0,0,1,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"170",0,0,0,"Public Primary 3-12",0.186046511627907,"08016291","131","67",45,0,0,FALSE,18.6046511627907,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"171",0,0,0,"Public Primary 3-12",2.54482359745518,"08016331","369","78",382,0,0,FALSE,254.482359745518,0,0,0,0,0,1,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"172",1,1,0,"Public Primary 3-12",1.36636910184004,"08016367","108","78",450,1,1,TRUE,136.636910184004,1,0,1,0,1,24,47,25,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"173",0,0,1,"Public Primary 3-12",1.36636910184004,"08016380","108","78",215,0,1,FALSE,136.636910184004,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"174",1,0,0,"Public Primary 3-12",0.97000447694374,"08016392","110","78",226,0,0,FALSE,97.000447694374,1,0,1,0,0,0,0,26,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"175",0,0,0,"Public Primary 3-12",1.4830589040575,"08016409","109","78",211,0,0,FALSE,148.30589040575,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"176",0,0,0,"Public Primary 3-12",1.4830589040575,"08016410","109","78",282,2,0,FALSE,148.30589040575,0,0,0,2,2,0,17,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"177",2,2,0,"Public Primary 3-12",1.36636910184004,"08016422","108","78",335,2,2,TRUE,136.636910184004,2,0,2,0,2,0,0,24,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"178",0,1,0,"Public Primary 3-12",1.36636910184004,"08016744","108","78",305,1,1,TRUE,136.636910184004,0,0,0,0,1,17,17,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"179",0,0,0,"Public Primary 3-12",1.36636910184004,"08016771","108","78",452,1,0,FALSE,136.636910184004,0,0,0,1,1,0,50,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"180",2,0,1,"Public Secondary 12-16+",1.36636910184004,"08016781","108","78",1667,2,1,FALSE,136.636910184004,2,0,2,2,2,0,52,44,"ESO BATX CFPM AA03 CFPS PFI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"181",0,0,0,"Public Secondary 12-16+",1.36636910184004,"08016793","108","78",713,0,0,FALSE,136.636910184004,0,0,0,0,0,0,0,0,"ESO BATX",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"182",1,0,0,"Public Primary 3-12",1.02011075488196,"08016811","359","78",577,0,0,FALSE,102.011075488196,1,0,1,0,0,0,18,18,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"183",0,0,0,"Public Primary 3-12",0.469687116121107,"08016872","115","78",228,0,0,FALSE,46.9687116121107,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"184",0,0,0,"Public Primary 3-12",0.469687116121107,"08016938","115","78",379,1,0,FALSE,46.9687116121107,0,0,0,1,1,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"185",0,0,0,"Public Primary 3-12",0.90049527239982,"08016941","117","78",345,0,0,FALSE,90.049527239982,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"186",0,0,0,"Public Primary 3-12",0.90049527239982,"08017104","117","78",219,0,0,FALSE,90.049527239982,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"187",1,0,1,"Public Primary 3-12",3.41315418788601,"08017116","116","78",206,1,1,FALSE,341.315418788601,1,0,1,1,1,0,0,21,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,FALSE,TRUE
"188",5,0,0,"Public Secondary 12-16+",0.90049527239982,"08017131","117","78",997,0,0,FALSE,90.049527239982,5,5,0,0,5,0,0,2,"ESO BATX CFPM AA03 CFPS",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"189",22,1,0,"Public Secondary 12-16+",3.41315418788601,"08017153","116","78",469,11,1,TRUE,341.315418788601,22,10,12,10,21,0,54,99,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"190",0,0,0,"Public Primary 3-12",2.07293666026871,"08017232","215","67",198,0,0,FALSE,207.293666026871,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"191",0,0,0,"Public Primary 3-12",0.559103080952241,"08017244","176","78",124,0,0,FALSE,55.9103080952241,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"192",0,0,0,"Public Primary 3-12",2.85508007351011,"08017271","285","78",463,0,0,FALSE,285.508007351011,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"193",0,0,0,"Public Primary 3-12",1.06164383561644,"08017311","121","78",454,0,0,FALSE,106.164383561644,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"194",0,0,0,"Public Primary 3-12",1.28290655308667,"08017359","122","78",446,1,0,FALSE,128.290655308667,0,0,0,1,1,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"195",0,0,0,"Public Primary 3-12",1.28290655308667,"08017360","122","78",255,0,0,FALSE,128.290655308667,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"196",0,0,0,"Public Primary 3-12",1.28290655308667,"08017505","122","78",108,0,0,FALSE,128.290655308667,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"197",1,2,0,"Public Secondary 12-16+",1.28290655308667,"08017530","122","78",532,3,2,TRUE,128.290655308667,1,0,1,1,3,0,0,0,"ESO BATX",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"198",1,3,0,"Public Primary 3-12",1.02163680811472,"08017611","360","78",317,3,3,TRUE,102.163680811472,2,0,1,0,3,65,20,18,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",TRUE,TRUE,FALSE
"199",1,0,0,"Public Primary 3-12",0.687285223367698,"08017633","128","67",129,0,0,FALSE,68.7285223367698,1,1,0,0,1,0,0,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"200",0,0,0,"Public Primary 3-12",0.687285223367698,"08017645","128","67",222,1,0,FALSE,68.7285223367698,0,0,0,1,1,0,24,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"201",0,0,1,"Public Primary 3-12",0.559103080952241,"08017682","176","78",182,0,1,FALSE,55.9103080952241,0,0,0,0,0,16,16,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",TRUE,FALSE,TRUE
"202",1,0,0,"Public Primary 3-12",1.60804707814425,"08017694","286","78",203,0,0,FALSE,160.804707814425,1,0,1,0,0,0,0,0,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"203",1,3,0,"Public Primary 3-12",3.04191762487072,"08017700","287","78",202,4,3,TRUE,304.191762487072,2,0,1,1,4,0,21,19,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"204",3,0,0,"Public Primary 3-12",1.60804707814425,"08017712","286","78",230,1,0,FALSE,160.804707814425,3,0,3,1,1,0,24,24,"EINF2C EPRI",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"205",14,1,0,"Public Secondary 12-16+",1.60804707814425,"08017852","286","78",1558,1,1,TRUE,160.804707814425,14,3,11,0,4,0,24,187,"ESO BATX CFPM AA03 CFPS",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",TRUE,TRUE,FALSE
"206",0,0,0,"Public Primary 3-12",1.60804707814425,"08017918","286","78",436,0,0,FALSE,160.804707814425,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"207",1,0,0,"Public Secondary 12-16+",1.60804707814425,"08017931","286","78",549,1,0,FALSE,160.804707814425,2,1,0,1,2,8,8,14,"ESO BATX",TRUE,"(140,1.2e+03]","(140,350]","(140,350]",FALSE,FALSE,FALSE
"208",0,0,0,"Public Primary 3-12",1.17878192534381,"08017979","207","78",164,0,0,FALSE,117.878192534381,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"209",0,0,0,"Public Primary 3-12",1.3066005857175,"08017992","145","67",268,0,0,FALSE,130.66005857175,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"210",3,0,0,"Public Primary 3-12",0.424448217317487,"08018005","130","67",78,0,0,FALSE,42.4448217317487,3,3,0,0,3,0,13,0,"EINF2C EPRI",TRUE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"211",0,0,0,"Public Primary 3-12",0.424448217317487,"08018017","130","67",9,0,0,FALSE,42.4448217317487,0,0,0,0,0,0,0,0,"EINF2C EPRI",FALSE,"[0,140]","[0,140]","(14,140]",FALSE,FALSE,FALSE
"212",0,0,0,"Public Primary 3-12",3.68761181496221,"08018029","350","67",406,1,0,FALSE,368.761181496221,0,0,0,1,1,0,18,0,"EINF2C EPRI",FALSE,"(140,1.2e+03]","(350,1.2e+03]","(350,1.2e+03]",FALSE,FALSE,FALSE
